"endTime","artistName","trackName","msPlayed"
"2021-04-17 23:05","Rush","Seven and Seven Is",172133
"2021-04-17 23:10","Rush","Bravado - 2004 Remaster",275120
"2021-04-17 23:15","Rush","Roll the Bones - 2004 Remaster",329906
"2021-04-17 23:19","Rush","Where's My Thing - 2004 Remaster",229120
"2021-04-17 23:24","Rush","Heresy - 2004 Remaster",325440
"2021-04-17 23:29","Rush","You Bet Your Life - 2004 Remaster",300920
"2021-04-17 23:34","Rush","The Pass - 2004 Remaster",290653
"2021-04-17 23:40","Rush","War Paint - 2004 Remaster",324506
"2021-04-17 23:45","Rush","Presto - 2004 Remaster",345586
"2021-04-17 23:50","Rush","Red Tide - 2004 Remaster",270426
"2021-04-17 23:55","Rush","Available Light - 2004 Remaster",302480
"2021-04-17 23:59","Rush","Anagram - 2004 Remaster",239546
"2021-04-18 00:05","Rush","Animate - 2004 Remaster",363440
"2021-04-18 00:10","Rush","Alien Shore - 2004 Remaster",30467
"2021-04-18 00:10","Rush","Nobody's Hero - 2004 Remaster",294600
"2021-04-18 00:35","Rush","Faithless",123450
"2021-04-18 23:17","Blue Öyster Cult","(Don't Fear) The Reaper",308120
"2021-04-18 23:20","Blue Öyster Cult","Godzilla",221400
"2021-04-18 23:25","Blue Öyster Cult","Burnin' for You",271000
"2021-04-18 23:29","Blue Öyster Cult","I Love the Night",263920
"2021-04-18 23:33","Blue Öyster Cult","Then Came the Last Days of May",210546
"2021-04-18 23:38","Blue Öyster Cult","Veteran of the Psychic Wars",289586
"2021-04-18 23:44","Blue Öyster Cult","Astronomy",383973
"2021-04-18 23:47","Blue Öyster Cult","Cities On Flame with Rock and Roll",177004
"2021-04-21 19:59","Led Zeppelin","The Song Remains the Same - Remaster",182960
"2021-04-21 20:06","Led Zeppelin","Since I've Been Loving You - Remaster",444148
"2021-04-21 20:07","Led Zeppelin","Out on the Tiles - Remaster",7151
"2021-04-21 20:09","Led Zeppelin","Immigrant Song - Remaster",146250
"2021-04-21 20:13","Led Zeppelin","Friends - Remaster",233901
"2021-04-21 20:16","Led Zeppelin","Celebration Day - Remaster",210227
"2021-04-21 20:24","Led Zeppelin","Since I've Been Loving You - Remaster",442401
"2021-04-21 20:27","Led Zeppelin","Good Times Bad Times - Remaster",167733
"2021-04-21 20:29","Led Zeppelin","Communication Breakdown - Remaster",148560
"2021-04-21 20:36","Led Zeppelin","Dazed and Confused - Remaster",388453
"2021-04-21 20:42","Led Zeppelin","Babe I'm Gonna Leave You - Remaster",402920
"2021-04-21 20:48","Led Zeppelin","Whole Lotta Love - Remaster",329760
"2021-04-21 20:52","Led Zeppelin","Ramble On - Remaster",268880
"2021-04-21 20:57","Led Zeppelin","Heartbreaker - Remaster",255506
"2021-04-21 20:59","Led Zeppelin","Immigrant Song - Remaster",146746
"2021-04-21 21:06","Led Zeppelin","Since I've Been Loving You - Remaster",444800
"2021-04-21 21:10","Led Zeppelin","Rock and Roll - Remaster",220880
"2021-04-21 21:15","Led Zeppelin","Black Dog - Remaster",295506
"2021-04-21 21:22","Led Zeppelin","When the Levee Breaks - Remaster",398343
"2021-04-23 13:51","Rush","Heart Full of Soul",171240
"2021-04-23 13:55","Rush","For What It's Worth",209626
"2021-04-23 13:58","Rush","Mr. Soul",229266
"2021-04-23 14:02","Rush","Shapes of Things",195560
"2021-04-23 14:05","Rush","Seven and Seven Is",172133
"2021-04-23 14:10","Rush","Bravado - 2004 Remaster",275120
"2021-04-23 14:16","Rush","Roll the Bones - 2004 Remaster",329906
"2021-04-23 14:19","Rush","Where's My Thing - 2004 Remaster",229120
"2021-04-23 14:25","Rush","Heresy - 2004 Remaster",325440
"2021-04-23 14:30","Rush","You Bet Your Life - 2004 Remaster",300920
"2021-04-23 14:35","Rush","The Pass - 2004 Remaster",290653
"2021-04-23 14:40","Rush","War Paint - 2004 Remaster",324506
"2021-04-24 00:56","Rush","Presto - 2004 Remaster",320197
"2021-04-24 14:07","Rush","Presto - 2004 Remaster",345586
"2021-04-24 14:12","Rush","Red Tide - 2004 Remaster",270426
"2021-04-24 14:17","Rush","Available Light - 2004 Remaster",302480
"2021-04-24 14:21","Rush","Anagram - 2004 Remaster",239546
"2021-04-24 14:27","Rush","Animate - 2004 Remaster",363440
"2021-04-24 14:32","Rush","Nobody's Hero - 2004 Remaster",294600
"2021-04-24 14:38","Rush","Alien Shore - 2004 Remaster",346320
"2021-04-24 14:43","Rush","Faithless",331000
"2021-04-24 14:47","Rush","We Hold On",252600
"2021-04-24 14:49","Rush","Hope - Instrumental",122346
"2021-04-24 15:30","Rush","Workin' Them Angels",294920
"2021-04-24 15:36","Rush","Limelight",259840
"2021-04-24 15:46","Yes","Roundabout - 2003 Remaster",510573
"2021-04-24 15:49","Led Zeppelin","Immigrant Song - Remaster",146250
"2021-04-24 15:57","Led Zeppelin","Kashmir - 1990 Remaster",508200
"2021-04-24 16:01","Yes","Long Distance Runaround - 2003 Remaster",210266
"2021-04-24 16:06","Blue Öyster Cult","(Don't Fear) The Reaper",308120
"2021-04-24 16:10","Blue Öyster Cult","Godzilla",221400
"2021-04-24 16:14","Blue Öyster Cult","Burnin' for You",271000
"2021-04-24 16:19","Blue Öyster Cult","I Love the Night",263920
"2021-04-24 16:22","Blue Öyster Cult","Then Came the Last Days of May",210546
"2021-04-24 16:27","Blue Öyster Cult","Veteran of the Psychic Wars",289586
"2021-04-24 16:33","Blue Öyster Cult","Astronomy",383973
"2021-04-24 16:37","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640
"2021-04-24 16:41","Blue Öyster Cult","Heavy Metal: The Black and Silver",198360
"2021-04-24 16:45","Blue Öyster Cult","Death Valley Nights",248320
"2021-04-24 16:49","Blue Öyster Cult","Fire of Unknown Origin",251440
"2021-04-24 17:05","Blue Öyster Cult","True Confessions",75817
"2021-04-25 18:28","Yes","And You and I - 2003 Remaster",246659
"2021-04-29 10:43","Blue Öyster Cult","True Confessions",176040
"2021-04-29 10:47","Blue Öyster Cult","That Was Me",198638
"2021-04-29 10:55","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773
"2021-04-29 10:59","Blue Öyster Cult","In Thee",230146
"2021-04-29 22:07","Blue Öyster Cult","Golden Age of Leather",352080
"2021-04-29 22:11","Blue Öyster Cult","Sole Survivor",246640
"2021-04-29 22:18","Blue Öyster Cult","Black Blade",399106
"2021-04-29 22:23","Blue Öyster Cult","Monsters",307133
"2021-04-30 00:19","David Gilmour","Echoes - Live in Gdansk",558192
"2021-04-30 22:05","Yes","And You and I - 2003 Remaster",607786
"2021-04-30 22:16","Rush","The Camera Eye",658986
"2021-04-30 22:22","Rush","Mystic Rhythms",353840
"2021-04-30 23:01","Rush","Manhattan Project",129567
"2021-05-01 15:12","Blue Öyster Cult","I Love the Night",263920
"2021-05-01 15:16","Blue Öyster Cult","Then Came the Last Days of May",210546
"2021-05-01 15:20","Blue Öyster Cult","Veteran of the Psychic Wars",289586
"2021-05-01 15:28","Blue Öyster Cult","Astronomy",383973
"2021-05-01 15:32","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640
"2021-05-01 15:36","Blue Öyster Cult","Heavy Metal: The Black and Silver",198360
"2021-05-01 15:40","Blue Öyster Cult","Death Valley Nights",248320
"2021-05-01 15:44","Blue Öyster Cult","Fire of Unknown Origin",251440
"2021-05-01 15:47","Blue Öyster Cult","True Confessions",176040
"2021-05-01 15:50","Blue Öyster Cult","That Was Me",198638
"2021-05-01 15:54","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773
"2021-05-01 15:58","Blue Öyster Cult","In Thee",230146
"2021-05-01 16:04","Blue Öyster Cult","Golden Age of Leather",352080
"2021-05-01 16:08","Blue Öyster Cult","Sole Survivor",246640
"2021-05-01 16:15","Blue Öyster Cult","Black Blade",399106
"2021-05-01 16:20","Blue Öyster Cult","Monsters",307133
"2021-05-01 17:42","David Gilmour","Echoes - Live in Gdansk",1459775
"2021-05-01 17:52","Yes","And You and I - 2003 Remaster",607786
"2021-05-01 18:03","Rush","The Camera Eye",658986
"2021-05-01 18:09","Rush","Mystic Rhythms",353840
"2021-05-01 18:14","Rush","Manhattan Project",304866
"2021-05-01 18:19","Rush","Turn The Page",295106
"2021-05-01 18:25","Rush","Prime Mover",318733
"2021-05-01 18:30","Rush","Red Sector A",309146
"2021-05-01 18:36","Rush","The Weapon",383400
"2021-05-02 00:39","Yes","And You and I - 2003 Remaster",42240
"2021-05-02 00:42","Yes","And You and I - 2003 Remaster",89862
"2021-05-02 22:03","Led Zeppelin","Good Times Bad Times - Remaster",167733
"2021-05-02 22:06","Led Zeppelin","Communication Breakdown - Remaster",148560
"2021-05-02 22:12","Led Zeppelin","Dazed and Confused - Remaster",388453
"2021-05-03 00:19","Led Zeppelin","Babe I'm Gonna Leave You - Remaster",265483
"2021-05-09 19:33","Yes","And You and I - 2003 Remaster",607786
"2021-05-09 19:44","Rush","The Camera Eye",658986
"2021-05-09 19:50","Rush","Mystic Rhythms",351647
"2021-05-09 19:55","Rush","Manhattan Project",304866
"2021-05-09 20:00","Rush","Turn The Page",295106
"2021-05-09 20:05","Rush","Prime Mover",318733
"2021-05-09 20:11","Rush","Red Sector A",309146
"2021-05-09 20:35","Rush","The Weapon",271376
"2021-05-13 18:24","Yes","And You and I - 2003 Remaster",607786
"2021-05-14 01:02","Rush","The Camera Eye",301984
"2021-05-14 01:10","Led Zeppelin","Gallows Pole - Remaster",4910
"2021-05-14 01:10","Led Zeppelin","Nobody's Fault but Mine - 1990 Remaster",125810
"2021-05-14 01:17","Led Zeppelin","When the Levee Breaks - Remaster",428851
"2021-05-14 02:02","Led Zeppelin","Gallows Pole - Remaster",9410
"2021-05-14 02:02","Led Zeppelin","Dazed and Confused - Remaster",351398
"2021-05-14 02:07","Geddy Lee","The Angels' Share",274733
"2021-05-14 02:11","Geddy Lee","Runaway Train",271466
"2021-05-14 02:16","Geddy Lee","My Favorite Headache",284000
"2021-05-14 02:21","Geddy Lee","Working at Perfekt",299040
"2021-05-14 02:24","Rush","Heart Full of Soul",171240
"2021-05-14 02:27","Rush","For What It's Worth",201100
"2021-05-14 20:33","Rush","Hope - Instrumental",122346
"2021-05-14 20:38","Rush","Workin' Them Angels",294920
"2021-05-14 20:42","Rush","Limelight",259840
"2021-05-14 20:51","Yes","Roundabout - 2003 Remaster",510573
"2021-05-15 02:06","Led Zeppelin","Immigrant Song - Remaster",3690
"2021-05-17 02:11","David Gilmour","Echoes - Live in Gdansk",30735
"2021-05-17 02:16","Queen","Spread Your Wings - Remastered 2011",274226
"2021-05-17 02:25","Yes","And You and I - 2003 Remaster",515500
"2021-05-17 02:35","Joelma","Botar Pra Chorar",1160
"2021-05-17 02:35","Yes","And You and I - 2003 Remaster",1277
"2021-05-17 02:38","David Gilmour","Echoes - Live in Gdansk",195897
"2021-05-17 02:42","<U+6587><U+4FCA><U+8F89>","<U+5BC2><U+5BDE><U+53F7><U+767B><U+673A><U+53E3>",238346
"2021-05-17 02:43","<U+6587><U+4FCA><U+8F89>","<U+4E4C><U+9E26>",7773
"2021-05-17 02:45","David Gilmour","Echoes - Live in Gdansk",157804
"2021-05-17 03:01","David Gilmour","Echoes - Live in Gdansk",608301
"2021-05-17 03:11","Yes","And You and I - 2003 Remaster",603078
"2021-05-17 03:17","Rush","Test for Echo - 2004 Remaster",355666
"2021-05-17 04:55","Rush","Driven - 2004 Remaster",2213
"2021-05-17 11:11","Yes","And You and I - 2003 Remaster",511970
"2021-05-17 13:55","David Gilmour","Echoes - Live in Gdansk",1570
"2021-05-17 13:55","<U+6587><U+4FCA><U+8F89>","<U+5BC2><U+5BDE><U+53F7><U+767B><U+673A><U+53E3>",17640
"2021-05-17 22:21","Rush","Test for Echo - 2004 Remaster",331150
"2021-05-17 22:25","Rush","Driven - 2004 Remaster",266973
"2021-05-17 22:55","Rush","Half the World - 2004 Remaster",218116
"2021-05-17 23:00","Rush","Totem - 2004 Remaster",298533
"2021-05-18 01:36","Rush","Dog Years - 2004 Remaster",104316
"2021-05-18 20:25","Rush","Test for Echo - 2004 Remaster",355666
"2021-05-18 20:30","Rush","Driven - 2004 Remaster",266973
"2021-05-18 20:33","Rush","Half the World - 2004 Remaster",222800
"2021-05-18 20:38","Rush","The Color of Right - 2004 Remaster",286480
"2021-05-19 11:16","Rush","Dog Years - 2004 Remaster",7296
"2021-05-19 11:16","Rush","Totem - 2004 Remaster",298533
"2021-05-19 11:22","Rush","Virtuality - 2004 Remaster",343626
"2021-05-19 11:26","Rush","Resist - 2004 Remaster",263373
"2021-05-19 11:32","Rush","Limbo - 2004 Remaster",329026
"2021-05-19 11:36","Rush","Carve Away the Stone - 2004 Remaster",247600
"2021-05-19 11:42","Rush","Test for Echo - 2004 Remaster",355666
"2021-05-19 11:47","Rush","Half the World - 2004 Remaster",52260
"2021-05-19 11:47","Rush","Driven - 2004 Remaster",266973
"2021-05-20 11:01","Yes","And You and I - 2003 Remaster",81920
"2021-05-20 11:10","Queen","Spread Your Wings - Remastered 2011",132300
"2021-05-20 19:08","Blue Öyster Cult","Black Blade",399106
"2021-05-20 19:13","Blue Öyster Cult","Monsters",307133
"2021-05-20 19:38","David Gilmour","Echoes - Live in Gdansk",1525513
"2021-05-20 19:43","Queen","Spread Your Wings - Remastered 2011",274226
"2021-05-20 19:53","Yes","And You and I - 2003 Remaster",607786
"2021-05-20 20:04","Rush","The Camera Eye",658986
"2021-05-20 20:13","Rush","Mystic Rhythms",353840
"2021-05-20 20:29","Rush","Manhattan Project",296697
"2021-05-20 20:34","Rush","Prime Mover",318733
"2021-05-20 20:37","Rush","Red Sector A",174906
"2021-05-22 11:33","Rush","The Weapon",1160
"2021-05-22 11:33","Rush","The Weapon",480
"2021-05-22 11:33","Rush","Red Sector A",230
"2021-05-22 11:33","Rush","Red Sector A",820
"2021-05-22 11:34","Rush","The Weapon",9670
"2021-05-22 11:39","Rush","Countdown",350106
"2021-05-22 11:44","Black Sabbath","Zeitgeist",277786
"2021-05-22 13:18","Black Sabbath","Damaged Soul",471666
"2021-05-22 13:22","Rush","A Passage To Bangkok",214893
"2021-05-22 13:26","Rush","Something For Nothing",238933
"2021-05-22 13:29","Rush","The Twilight Zone",200066
"2021-05-22 13:33","Rush","Anthem",261760
"2021-05-22 13:35","Rush","Bastille Day",126736
"2021-05-22 18:04","Rush","Clockwork Angels",666997
"2021-05-22 18:11","Rush","The Anarchist",411533
"2021-05-22 18:16","Rush","Carnies",291693
"2021-05-23 01:03","Rush","Halo Effect",69096
"2021-05-23 01:23","Rush","Test for Echo - 2004 Remaster",355666
"2021-05-23 01:27","Rush","Driven - 2004 Remaster",266973
"2021-05-23 01:28","Rush","Half the World - 2004 Remaster",16565
"2021-05-23 01:32","Rush","The Trees",279618
"2021-05-23 01:42","Yes","And You and I - 2003 Remaster",600720
"2021-05-23 21:05","Rush","Halo Effect",209676
"2021-05-23 21:11","Rush","Seven Cities of Gold",392200
"2021-05-23 21:16","Rush","The Wreckers",300986
"2021-05-23 21:24","Rush","Headlong Flight",440480
"2021-05-23 21:25","Rush","BU2B2",87573
"2021-05-23 21:31","Rush","Wish Them Well",325466
"2021-05-23 21:38","Rush","The Garden",419440
"2021-05-23 21:44","Rush","Caravan",339800
"2021-05-23 21:49","Rush","BU2B",310386
"2021-05-23 23:25","Rush","Clockwork Angels",54073
"2021-05-24 20:54","Rush","Virtuality - 2004 Remaster",21173
"2021-05-24 21:00","Rush","Virtuality - 2004 Remaster",345816
"2021-05-24 21:04","Rush","Resist - 2004 Remaster",263373
"2021-05-24 21:09","Rush","Limbo - 2004 Remaster",329026
"2021-05-24 21:10","Rush","Carve Away the Stone - 2004 Remaster",14823
"2021-05-24 21:15","Rush","Peaceable Kingdom - 2013 Remix",323625
"2021-05-24 21:20","Rush","The Stars Look Down - 2013 Remix",268468
"2021-05-24 21:24","Rush","How It Is - 2013 Remix",244637
"2021-05-24 21:29","Rush","Vapor Trail - 2013 Remix",298355
"2021-05-24 21:35","Rush","Secret Touch - 2013 Remix",394543
"2021-05-24 21:41","Rush","Earthshine - 2013 Remix",337801
"2021-05-24 21:44","Rush","Sweet Miracle - 2013 Remix",220808
"2021-05-24 21:49","Rush","Nocturne - 2013 Remix",289200
"2021-05-24 21:56","Rush","Freeze Part IV of ""Fear"" - 2013 Remix",381037
"2021-05-25 00:29","Rush","Out of the Cradle - 2013 Remix",77010
"2021-05-28 02:07","Yes","And You and I - 2003 Remaster",44128
"2021-05-28 02:13","Rush","Peaceable Kingdom - 2013 Remix",317030
"2021-05-28 02:13","Rush","O'Malley's Break - Live in Cleveland",1535
"2021-05-28 02:14","Rush","Peke's Repose (Guitar Solo) / Halo Effect [with Clockwork Angels String Ensemble] [Live on Clockwork Angels Tour]",8666
"2021-05-28 02:14","Rush","O'Malley's Break - Live in Cleveland",92036
"2021-05-28 02:21","Queen","Let Me In Your Heart Again - William Orbit Mix",397346
"2021-05-28 11:19","Rush","The Stars Look Down - 2013 Remix",268468
"2021-05-28 11:23","Rush","How It Is - 2013 Remix",244637
"2021-05-28 11:28","Rush","Vapor Trail - 2013 Remix",298355
"2021-05-28 11:35","Rush","Secret Touch - 2013 Remix",394543
"2021-05-28 11:41","Rush","Earthshine - 2013 Remix",337801
"2021-05-28 11:44","Rush","Sweet Miracle - 2013 Remix",220808
"2021-05-28 11:49","Rush","Nocturne - 2013 Remix",289200
"2021-05-28 11:56","Rush","Freeze Part IV of ""Fear"" - 2013 Remix",381037
"2021-05-28 12:01","Rush","Out of the Cradle - 2013 Remix",303434
"2021-05-28 12:07","Rush","Test for Echo - 2004 Remaster",355666
"2021-05-28 12:12","Rush","Driven - 2004 Remaster",266973
"2021-05-28 12:15","Rush","Half the World - 2004 Remaster",222800
"2021-05-28 12:20","Rush","The Color of Right - 2004 Remaster",288640
"2021-05-28 12:25","Rush","Time and Motion - 2004 Remaster",301360
"2021-05-28 12:30","Rush","Totem - 2004 Remaster",298533
"2021-05-28 12:35","Rush","Dog Years - 2004 Remaster",295106
"2021-05-28 12:41","Rush","Virtuality - 2004 Remaster",343626
"2021-05-28 12:45","Rush","Resist - 2004 Remaster",263373
"2021-05-28 12:51","Rush","Limbo - 2004 Remaster",329026
"2021-05-28 12:55","Rush","Carve Away the Stone - 2004 Remaster",247600
"2021-05-28 15:53","Blue Öyster Cult","(Don't Fear) The Reaper",15010
"2021-05-28 15:58","Blue Öyster Cult","(Don't Fear) The Reaper",308120
"2021-05-28 16:02","Blue Öyster Cult","Godzilla",221400
"2021-05-28 16:07","Blue Öyster Cult","Burnin' for You",271000
"2021-05-28 16:11","Blue Öyster Cult","I Love the Night",263920
"2021-05-28 16:15","Blue Öyster Cult","Then Came the Last Days of May",210546
"2021-05-28 16:19","Blue Öyster Cult","Veteran of the Psychic Wars",289586
"2021-05-28 16:26","Blue Öyster Cult","Astronomy",383973
"2021-05-28 16:30","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640
"2021-05-28 16:33","Blue Öyster Cult","Heavy Metal: The Black and Silver",198360
"2021-05-28 16:37","Blue Öyster Cult","Death Valley Nights",248320
"2021-05-28 16:41","Blue Öyster Cult","Fire of Unknown Origin",251440
"2021-05-28 16:44","Blue Öyster Cult","True Confessions",176040
"2021-05-28 16:48","Blue Öyster Cult","That Was Me",198638
"2021-05-28 16:51","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773
"2021-05-28 16:55","Blue Öyster Cult","In Thee",230146
"2021-05-28 17:21","Blue Öyster Cult","Golden Age of Leather",179995
"2021-05-29 00:26","David Gilmour","Echoes - Live in Gdansk",632310
